combination_threshold,area_threshold,num_neighbor,tpr,fpr,auc,precesion,recall,f1_score
31,0.0_,3,1.0,1.0,-0.8060285770209433,0.6267942583732058,1.0,0.7705882352941177
31,0.25,3,0.8396946564885496,0.3974358974358974,-0.8060285770209433,0.7801418439716312,0.8396946564885496,0.8088235294117647
31,0.5_,3,0.6641221374045801,0.15384615384615385,-0.8060285770209433,0.8787878787878788,0.6641221374045801,0.7565217391304349
31,0.75,3,0.5190839694656488,0.08974358974358974,-0.8060285770209433,0.9066666666666666,0.5190839694656488,0.6601941747572815
31,1.0_,3,0.4198473282442748,0.05128205128205128,-0.8060285770209433,0.9322033898305084,0.4198473282442748,0.5789473684210527
31,1.25,3,0.31297709923664124,0.038461538461538464,-0.8060285770209433,0.9318181818181818,0.31297709923664124,0.4685714285714286
31,1.5_,3,0.2900763358778626,0.02564102564102564,-0.8060285770209433,0.95,0.2900763358778626,0.4444444444444444
31,1.75,3,0.24427480916030533,0.02564102564102564,-0.8060285770209433,0.9411764705882353,0.24427480916030533,0.3878787878787879
31,2.0_,3,0.22137404580152673,0.02564102564102564,-0.8060285770209433,0.9354838709677419,0.22137404580152673,0.3580246913580247
31,2.25,3,0.17557251908396945,0.01282051282051282,-0.8060285770209433,0.9583333333333334,0.17557251908396945,0.2967741935483871
31,2.5_,3,0.13740458015267176,0.01282051282051282,-0.8060285770209433,0.9473684210526315,0.13740458015267176,0.24000000000000005
31,2.75,3,0.13740458015267176,0.01282051282051282,-0.8060285770209433,0.9473684210526315,0.13740458015267176,0.24000000000000005
31,3.0_,3,0.09923664122137404,0.0,-0.8060285770209433,1.0,0.09923664122137404,0.18055555555555555
31,3.25,3,0.06870229007633588,0.0,-0.8060285770209433,1.0,0.06870229007633588,0.1285714285714286
31,3.5_,3,0.06870229007633588,0.0,-0.8060285770209433,1.0,0.06870229007633588,0.1285714285714286
31,3.75,3,0.03816793893129771,0.0,-0.8060285770209433,1.0,0.03816793893129771,0.07352941176470588
31,4.0_,3,0.030534351145038167,0.0,-0.8060285770209433,1.0,0.030534351145038167,0.059259259259259255
31,4.25,3,0.022900763358778626,0.0,-0.8060285770209433,1.0,0.022900763358778626,0.04477611940298508
31,4.5_,3,0.007633587786259542,0.0,-0.8060285770209433,1.0,0.007633587786259542,0.015151515151515152
31,4.75,3,0.007633587786259542,0.0,-0.8060285770209433,1.0,0.007633587786259542,0.015151515151515152
31,5.0_,3,0.0,0.0,-0.8060285770209433,nan,0.0,nan
